#	C	H	O	N	S
CP012598_723	2084	4169	967	483	28
CP012598_724	407	792	178	104	4
CP012598_725	2793	5692	1437	772	20
CP012598_726	1774	3565	800	449	15
CP012598_727	1238	2576	617	364	8
CP012598_728	1288	2497	629	345	3
CP012598_729	1709	3314	871	474	10
CP012598_730	1803	3639	941	517	17
CP012598_731	1770	3376	863	498	15
CP012598_732	1649	3236	833	462	11
CP012598_733	2419	4833	1219	701	10
CP012598_734	1245	2557	645	355	7
CP012598_735	1239	2467	627	331	3
CP012598_736	1174	2327	520	297	7
CP012598_737	1751	3537	849	493	10
CP012598_738	1339	2641	672	369	10
CP012598_739	1612	3144	822	446	11
CP012598_740	2012	4003	1057	575	13
CP012598_741	1976	3939	991	565	16
CP012598_742	1516	2991	756	449	12
CP012598_743	1214	2401	597	357	8
CP012598_744	2706	5344	1361	786	28
CP012598_745	2371	4837	1212	683	20
CP012598_746	763	1460	385	208	6
CP012598_747	1692	3394	869	476	22
CP012598_748	1244	2439	610	375	9
CP012598_749	1083	2164	554	290	5
CP012598_750	3369	6752	1705	934	19
CP012598_751	3776	7481	1930	1029	30
CP012598_752	1631	3224	812	478	12
CP012598_753	814	1635	421	233	5
CP012598_754	759	1573	388	221	10
CP012598_755	398	782	199	102	1
CP012598_756	757	1465	367	217	3
CP012598_757	2130	4146	1004	608	11
CP012598_758	2790	5612	1422	760	30
CP012598_759	1120	2222	556	304	8
CP012598_760	2184	4507	1097	683	8
CP012598_761	3605	7198	1746	1034	27
CP012598_762	1575	3183	785	447	16
CP012598_763	1525	3003	743	449	10
CP012598_764	3765	7384	1743	978	21
CP012598_765	1190	2411	585	331	9
CP012598_766	1141	2255	496	293	7
CP012598_767	1234	2447	616	317	4
CP012598_768	827	1660	422	230	4
CP012598_769	1460	2930	665	360	11
CP012598_770	830	1574	428	216	4
CP012598_771	2718	5207	1286	725	15
CP012598_772	777	1569	391	229	5
CP012598_773	1493	2968	748	398	9
CP012598_774	2652	5239	1344	717	19
CP012598_775	1216	2388	587	322	9
CP012598_776	1365	2656	667	368	9
CP012598_777	3998	7904	2006	1118	30
CP012598_778	1476	2907	720	403	15
CP012598_779	1166	2390	607	332	19
CP012598_780	1961	3944	999	538	15
CP012598_781	1412	2880	756	402	18
CP012598_782	3030	6173	1516	903	25
CP012598_783	2568	4968	1262	672	9
CP012598_784	1583	3099	708	399	13
CP012598_785	1549	3011	694	401	7
CP012598_786	2202	4376	1100	606	18
CP012598_787	620	1261	316	183	6
CP012598_788	858	1708	420	236	9
CP012598_789	1188	2520	617	336	4
CP012598_790	1948	3803	964	539	24
CP012598_791	1505	3007	730	409	11
CP012598_792	807	1561	397	225	12
CP012598_793	272	556	149	78	2
CP012598_794	1075	2075	511	289	6
CP012598_795	1257	2501	613	357	11
CP012598_796	1094	2045	461	275	10
CP012598_797	2056	4075	936	521	20
CP012598_798	1352	2614	674	364	9
CP012598_799	1027	2028	506	286	14
CP012598_800	2726	5494	1308	728	27
CP012598_801	448	863	216	117	4
CP012598_802	1197	2379	589	341	8
CP012598_803	1856	3621	914	481	9
CP012598_804	1864	3747	915	519	21
CP012598_805	1677	3260	730	398	12
CP012598_806	1418	2814	637	358	18
CP012598_807	1894	3731	897	529	23
CP012598_808	2315	4414	1016	536	21
CP012598_809	535	1042	262	130	5
CP012598_810	2569	4855	1232	711	20
CP012598_811	1204	2371	602	313	6
CP012598_812	1169	2280	522	272	8
CP012598_813	1234	2414	555	304	9
CP012598_814	1214	2378	608	316	7
CP012598_815	1198	2396	592	334	10
CP012598_816	1391	2711	665	387	6
CP012598_817	1603	3226	805	470	12
CP012598_818	2749	5514	1369	754	29
CP012598_819	1586	3110	796	420	20
CP012598_820	2683	5289	1347	713	28
CP012598_821	1660	3251	773	467	11
CP012598_822	1650	3432	855	466	8
CP012598_823	3148	6376	1567	886	25
CP012598_824	352	676	177	96	3
CP012598_825	546	1060	268	136	7
CP012598_826	3696	7491	1888	1063	18
CP012598_827	635	1244	306	184	5
CP012598_828	1072	2155	547	289	11
CP012598_829	1399	2741	703	391	7
CP012598_830	1510	3029	725	433	13
CP012598_831	361	738	179	104	4
CP012598_832	1204	2316	556	350	9
CP012598_833	2839	5728	1369	776	19
CP012598_834	2939	5826	1402	810	17
CP012598_835	1516	3055	800	429	12
CP012598_836	832	1691	410	241	5
CP012598_837	6657	13091	3379	1833	32
CP012598_838	996	1940	511	276	5
CP012598_839	2181	4335	1110	633	13
CP012598_840	2125	4257	1083	611	19
CP012598_841	3975	7864	2023	1120	42
CP012598_842	993	1930	503	278	20
CP012598_843	1920	3800	863	482	30
CP012598_844	2477	4762	1092	588	25
CP012598_845	1339	2615	661	369	17
CP012598_846	1669	3245	826	449	21
CP012598_847	3770	7422	1901	1022	37
CP012598_848	1438	2788	657	344	21
CP012598_849	2953	5627	1476	753	18
CP012598_850	1785	3483	889	477	15
CP012598_851	2033	4112	1042	566	21
CP012598_852	1145	2369	628	335	14
CP012598_853	1088	2224	555	320	5
CP012598_854	2689	5452	1413	752	8
CP012598_855	466	937	232	139	3
CP012598_856	3947	7517	1731	1063	31
CP012598_857	2860	5793	1422	783	28
CP012598_858	1574	3170	757	446	10
CP012598_859	1212	2429	606	347	10
CP012598_860	1343	2642	655	384	12
CP012598_861	2235	4386	1126	626	10
CP012598_862	1189	2348	599	334	9
CP012598_863	7364	14835	3836	2205	37
CP012598_864	1939	3822	977	534	12
CP012598_865	1769	3382	937	480	8
CP012598_866	2350	4546	1164	644	14
CP012598_867	778	1571	383	217	5
CP012598_868	1961	3870	986	540	21
CP012598_869	2425	4727	1112	585	22
CP012598_870	2057	3983	983	571	14
CP012598_871	2178	4296	1055	620	22
CP012598_872	409	822	203	116	3
CP012598_873	1787	3564	932	504	12
CP012598_874	4708	9292	2462	1276	20
CP012598_875	394	768	194	100	4
CP012598_876	253	509	136	75	6
CP012598_877	510	1034	261	142	4
CP012598_878	1203	2427	612	359	10
CP012598_879	567	1162	276	172	5
CP012598_880	384	772	197	110	2
CP012598_881	1010	2029	487	319	9
CP012598_882	277	544	114	88	2
CP012598_883	1323	2657	642	371	17
CP012598_884	1128	2177	607	305	9
CP012598_885	536	1089	258	141	5
CP012598_886	721	1441	365	201	4
CP012598_887	759	1558	396	238	6
CP012598_888	3433	6706	1699	1006	26
CP012598_889	341	712	170	108	4
CP012598_890	2521	5031	1277	735	16
CP012598_891	487	998	264	122	2
CP012598_892	471	967	240	143	5
CP012598_893	952	1953	437	299	5
CP012598_894	640	1251	342	167	6
CP012598_895	1173	2368	634	316	4
CP012598_896	425	831	226	103	4
CP012598_897	4746	9753	2532	1437	27
CP012598_898	560	1082	268	154	3
CP012598_899	772	1489	414	201	3
CP012598_900	809	1643	422	221	10
CP012598_901	1111	2164	595	298	12
CP012598_902	1233	2331	614	357	14
CP012598_903	1075	2225	554	309	13
CP012598_904	5405	10659	2802	1481	29
CP012598_905	3483	7153	2033	1003	13
CP012598_906	943	1850	493	258	6
CP012598_907	1634	3131	817	435	19
CP012598_908	415	807	207	113	4
CP012598_909	1148	2211	596	301	12
CP012598_910	311	630	163	90	3
CP012598_911	4398	8554	2197	1208	27
CP012598_912	917	1774	441	250	14
CP012598_913	3497	6927	1730	1005	23
CP012598_914	3178	6363	1604	913	18
CP012598_915	2131	4177	963	535	36
CP012598_916	2700	5412	1358	740	15
CP012598_917	279	556	133	96	5
CP012598_918	861	1685	410	229	10
CP012598_919	2924	5745	1468	789	22
CP012598_920	789	1582	370	238	5
CP012598_921	839	1673	412	247	7
CP012598_922	1036	2040	491	286	13
CP012598_923	3484	6835	1680	1011	18
CP012598_924	763	1511	367	209	7
CP012598_925	523	1029	271	149	4
CP012598_926	2015	3989	985	567	16
CP012598_927	864	1666	434	232	7
CP012598_928	1287	2617	625	381	13
CP012598_929	456	907	227	131	4
CP012598_930	560	1094	267	144	4
CP012598_931	1766	3491	840	511	12
CP012598_932	768	1543	388	215	2
CP012598_933	370	731	188	103	2
CP012598_934	384	750	187	108	5
CP012598_935	1603	3168	801	452	19
CP012598_936	1012	1963	482	273	15
CP012598_937	271	532	137	74	6
CP012598_938	493	987	246	139	5
CP012598_939	867	1727	430	265	10
CP012598_940	728	1514	386	230	4
CP012598_941	2753	5321	1339	767	21
CP012598_942	996	2002	502	298	9
CP012598_943	629	1232	331	172	4
CP012598_944	3206	6399	1623	907	28
CP012598_945	1159	2337	617	323	6
CP012598_946	2399	4692	1266	664	9
CP012598_947	884	1699	446	223	3
CP012598_948	1032	1957	524	277	8
CP012598_949	693	1308	317	174	6
CP012598_950	1145	2197	592	307	7
CP012598_951	1386	2794	719	388	17
CP012598_952	571	1107	293	139	5
CP012598_953	2740	5506	1375	788	17
CP012598_954	2457	4702	1227	682	14
CP012598_955	2231	4535	1126	647	14
CP012598_956	1127	2272	554	322	7
CP012598_957	687	1332	333	182	2
CP012598_958	805	1626	404	234	14
CP012598_959	2615	5070	1295	722	29
CP012598_960	744	1498	365	214	7
CP012598_961	2119	4169	1059	573	9
CP012598_962	2358	4699	1182	657	20
CP012598_963	1422	2740	700	382	18
CP012598_964	641	1236	303	174	7
CP012598_965	1318	2613	656	369	7
CP012598_966	1240	2505	627	347	7
CP012598_967	2341	4540	1070	582	22
CP012598_968	1554	2972	736	434	12
CP012598_969	1513	3034	748	408	10
CP012598_970	619	1199	289	157	8
CP012598_971	513	1014	260	142	2
CP012598_972	579	1181	270	157	12
CP012598_973	3129	6155	1483	825	26
CP012598_974	1032	2070	504	272	7
CP012598_975	851	1655	392	225	7
CP012598_976	2028	3989	1018	557	16
CP012598_977	927	1842	482	248	7
CP012598_978	229	478	137	90	1
CP012598_979	1080	2144	510	292	7
CP012598_980	6367	12829	3227	1811	45
CP012598_981	2527	4916	1158	624	24
CP012598_982	505	994	231	146	7
CP012598_983	1383	2835	726	393	16
CP012598_984	2580	4988	1160	606	19
CP012598_985	1054	2161	539	303	10
CP012598_986	1922	3725	952	499	14
CP012598_987	1773	3510	900	478	20
CP012598_988	1199	2353	593	337	10
CP012598_989	928	1785	470	235	8
CP012598_990	1359	2738	682	366	9
CP012598_991	665	1316	347	188	4
CP012598_992	685	1306	335	180	2
CP012598_993	1104	2182	542	316	6
CP012598_994	697	1428	377	208	4
CP012598_995	651	1320	378	196	2
CP012598_996	511	1050	273	142	3
CP012598_997	845	1696	436	242	6
CP012598_998	2126	3980	884	504	14
CP012598_999	2641	5101	1289	715	14
CP012598_1000	4421	8528	2035	1202	39
CP012598_1001	626	1160	347	158	5
CP012598_1002	2031	4038	916	518	15
CP012598_1003	1608	3106	714	438	22
CP012598_1004	1750	3422	876	502	22
CP012598_1005	985	1889	442	245	8
CP012598_1006	1828	3535	906	503	9
CP012598_1007	428	828	220	118	2
CP012598_1008	2253	4426	1118	620	20
CP012598_1009	1100	2176	527	302	9
CP012598_1010	2053	4031	907	527	31
CP012598_1011	1026	1941	467	291	8
CP012598_1012	1495	2992	750	438	12
CP012598_1013	682	1395	367	209	3
CP012598_1014	445	952	251	132	4
CP012598_1015	1028	2120	525	306	8
CP012598_1016	650	1334	346	194	6
CP012598_1017	609	1260	328	168	6
CP012598_1018	1033	2157	587	289	4
CP012598_1019	1825	3676	1023	512	9
CP012598_1020	1119	2327	622	327	9
CP012598_1021	1202	2451	660	341	6
CP012598_1022	1090	2165	567	307	7
CP012598_1023	1637	3447	895	487	14
CP012598_1024	1509	3047	786	419	13
CP012598_1025	2553	5188	1423	726	7
CP012598_1026	1463	2990	815	416	13
CP012598_1027	5162	10489	2721	1575	21
CP012598_1028	1590	3243	773	479	7
CP012598_1029	958	1917	472	267	7
CP012598_1030	274	573	137	95	2
CP012598_1031	1664	3446	835	476	12
CP012598_1032	1443	2947	765	405	13
CP012598_1033	1440	2908	742	386	14
CP012598_1034	1105	2310	591	320	12
CP012598_1035	373	752	213	94	2
CP012598_1036	1881	3812	1000	528	17
CP012598_1037	1327	2627	654	383	13
CP012598_1038	1726	3395	830	467	10
CP012598_1039	1647	3267	803	465	14
CP012598_1040	1321	2617	658	373	10
CP012598_1041	2342	4594	1096	582	19
CP012598_1042	3575	6879	1843	983	22
CP012598_1043	589	1186	290	166	5
CP012598_1044	984	2013	514	285	9
CP012598_1045	1435	2750	651	432	9
CP012598_1046	1648	3289	834	485	18
CP012598_1047	2094	4243	1043	599	21
CP012598_1048	1039	2067	529	291	12
CP012598_1049	387	798	207	106	2
CP012598_1050	1942	3947	947	523	21
CP012598_1051	1109	2282	570	326	11
CP012598_1052	2051	4113	973	549	12
CP012598_1053	1474	2894	736	406	13
CP012598_1054	1382	2710	661	408	13
CP012598_1055	1765	3401	877	447	11
CP012598_1056	1339	2644	599	320	13
CP012598_1057	1714	3384	839	462	20
CP012598_1058	1536	3013	660	353	16
CP012598_1059	1891	3779	955	527	14
CP012598_1060	1994	3970	1005	542	18
CP012598_1061	1922	3641	931	517	12
CP012598_1062	2481	4925	1215	681	15
CP012598_1063	1126	2259	563	319	7
CP012598_1064	2315	4542	1135	634	10
CP012598_1065	1003	2078	512	296	8
CP012598_1066	1822	3569	923	489	12
CP012598_1067	790	1504	379	210	6
CP012598_1068	2051	4087	1022	539	19
CP012598_1069	823	1680	435	238	10
CP012598_1070	330	687	167	101	5
CP012598_1071	428	836	210	120	6
CP012598_1072	552	1117	287	141	9
CP012598_1073	787	1553	395	211	1
CP012598_1074	2703	5262	1323	742	15
CP012598_1075	1684	3274	734	434	16
CP012598_1076	1402	2713	612	363	14
CP012598_1077	974	1955	469	285	9
CP012598_1078	1956	3869	903	507	15
CP012598_1079	484	997	268	151	25
CP012598_1080	1115	2123	533	299	10
CP012598_1081	1330	2614	648	348	9
CP012598_1082	1441	2818	692	388	13
CP012598_1083	411	827	216	109	3
CP012598_1084	914	1826	445	258	11
CP012598_1085	1104	2131	481	251	4
CP012598_1086	329	634	146	78	2
CP012598_1087	615	1190	282	180	2
CP012598_1088	1331	2640	632	380	16
CP012598_1089	2561	5009	1232	707	18
CP012598_1090	3333	6443	1637	905	19
CP012598_1091	1262	2361	628	333	6
CP012598_1092	1996	3861	981	557	27
CP012598_1093	1376	2736	682	390	13
CP012598_1094	1463	2847	720	399	9
CP012598_1095	1572	3182	817	432	10
CP012598_1096	675	1290	346	192	9
CP012598_1097	1055	2044	545	290	10
CP012598_1098	1644	3259	822	451	13
CP012598_1099	2997	5941	1517	819	18
CP012598_1100	895	1787	440	255	9
CP012598_1101	3244	6479	1591	941	20
CP012598_1102	2146	4262	1083	604	23
CP012598_1103	686	1355	331	195	4
CP012598_1104	1952	3863	983	545	14
CP012598_1105	1709	3348	840	476	14
CP012598_1106	2371	4718	1185	680	10
CP012598_1107	2169	4317	1093	635	13
CP012598_1108	1591	3117	778	449	9
CP012598_1109	1356	2703	687	373	6
CP012598_1110	523	1064	281	148	8
CP012598_1111	514	1054	249	128	6
CP012598_1112	2270	4439	1046	539	16
CP012598_1113	553	1143	289	153	7
CP012598_1114	1507	2850	706	394	7
CP012598_1115	2284	4500	1101	608	17
CP012598_1116	419	813	197	121	3
CP012598_1117	2245	4556	1070	560	14
CP012598_1118	1081	2196	539	296	10
CP012598_1119	1368	2719	700	381	7
CP012598_1120	3280	6388	1608	918	34
CP012598_1121	903	1868	448	264	7
CP012598_1122	328	692	139	106	3
CP012598_1123	609	1241	269	193	1
CP012598_1124	1636	3202	808	462	11
CP012598_1125	3853	7803	1963	1083	27
CP012598_1126	499	1009	250	147	2
CP012598_1127	917	1791	454	237	9
CP012598_1128	1194	2422	593	356	10
CP012598_1129	773	1518	376	228	6
CP012598_1130	1208	2350	572	304	13
CP012598_1131	307	637	158	91	2
CP012598_1132	1686	3389	867	493	16
CP012598_1133	1379	2767	687	385	12
CP012598_1134	3823	7622	1971	1072	39
CP012598_1135	2709	5375	1333	747	24
CP012598_1136	478	928	238	126	7
CP012598_1137	1491	3034	755	416	12
CP012598_1138	1224	2497	631	321	5
CP012598_1139	1538	2941	747	407	10
CP012598_1140	1895	3739	958	515	25
CP012598_1141	2549	5140	1306	690	17
CP012598_1142	1210	2472	623	328	9
CP012598_1143	1394	2787	709	365	15
CP012598_1144	2117	4104	938	486	25
CP012598_1145	2068	3980	923	494	23
CP012598_1146	643	1318	328	196	8
CP012598_1147	2190	4410	1026	536	25
CP012598_1148	596	1149	302	155	6
CP012598_1149	2420	4707	1255	653	22
CP012598_1150	1233	2460	625	330	7
CP012598_1151	2075	4140	1046	620	14
CP012598_1152	1983	3921	980	555	18
CP012598_1153	699	1392	334	202	8
CP012598_1154	1610	3236	808	454	7
CP012598_1155	350	752	197	112	3
CP012598_1156	2201	4587	1167	619	22
CP012598_1157	2281	4461	1023	545	16
CP012598_1158	1478	2864	721	412	12
CP012598_1159	1243	2381	604	313	14
CP012598_1160	4938	9747	2460	1409	34
CP012598_1161	1834	3471	770	453	12
CP012598_1162	1175	2352	593	346	19
CP012598_1163	2853	5712	1394	832	17
CP012598_1164	995	2036	499	282	14
CP012598_1165	1236	2467	581	355	7
CP012598_1166	1089	2186	521	298	11
CP012598_1167	4648	9282	2265	1260	30
CP012598_1168	661	1298	327	172	5
CP012598_1169	410	827	210	117	1
CP012598_1170	551	1125	266	161	4
CP012598_1171	932	1895	501	257	9
CP012598_1172	810	1570	383	226	11
CP012598_1173	2297	4677	1198	649	28
CP012598_1174	895	1876	476	246	12
CP012598_1175	744	1471	328	203	7
CP012598_1176	735	1410	357	186	12
CP012598_1177	1168	2411	624	313	14
CP012598_1178	1081	2186	535	302	16
CP012598_1179	348	705	176	91	7
CP012598_1180	476	982	229	120	5
CP012598_1181	388	789	210	103	5
CP012598_1182	1294	2553	610	337	15
CP012598_1183	1164	2279	567	337	7
CP012598_1184	1631	3278	814	442	15
CP012598_1185	652	1247	294	179	6
CP012598_1186	3406	6935	1642	895	27
CP012598_1187	2113	4281	1053	599	21
CP012598_1188	638	1310	315	186	7
CP012598_1189	624	1225	313	171	8
CP012598_1190	1139	2246	498	268	8
CP012598_1191	457	917	209	109	5
CP012598_1192	1393	2659	606	315	13
CP012598_1193	1826	3590	854	456	15
CP012598_1194	2276	4535	1039	589	25
CP012598_1195	1030	2097	530	287	8
CP012598_1196	2011	3951	914	491	15
CP012598_1197	1561	3028	768	436	12
CP012598_1198	1675	3327	839	475	19
CP012598_1199	979	1828	473	250	3
CP012598_1200	1324	2731	655	411	10
CP012598_1201	577	1135	288	149	6
CP012598_1202	1051	2058	518	284	13
CP012598_1203	653	1291	339	179	5
CP012598_1204	1749	3469	894	509	5
CP012598_1205	975	1933	486	283	13
CP012598_1206	402	797	194	127	8
CP012598_1207	1509	2975	729	423	10
CP012598_1208	769	1597	412	223	9
CP012598_1209	3483	6813	1607	951	31
CP012598_1210	724	1493	356	211	4
CP012598_1211	1774	3562	884	500	15
CP012598_1212	555	1104	273	150	8
CP012598_1213	1142	2216	535	336	6
CP012598_1214	2109	4142	1055	576	14
CP012598_1215	1391	2765	688	385	11
CP012598_1216	1015	2003	494	267	6
CP012598_1217	2518	4937	1161	611	31
CP012598_1218	1050	2119	512	291	9
CP012598_1219	1117	2271	532	281	10
CP012598_1220	984	1969	504	281	4
CP012598_1221	1792	3487	806	449	11
CP012598_1222	3419	7057	1765	1045	23
CP012598_1223	897	1821	462	247	19
CP012598_1224	986	1960	433	230	12
CP012598_1225	374	725	180	103	3
CP012598_1226	210	424	98	54	1
CP012598_1227	1720	3373	848	479	8
CP012598_1228	1600	3217	813	457	9
CP012598_1229	232	478	121	66	3
CP012598_1230	1917	3793	955	511	11
CP012598_1231	2674	5307	1356	737	20
CP012598_1232	2199	4487	1133	633	24
CP012598_1233	1588	3154	758	466	4
CP012598_1234	2210	4363	1059	601	21
CP012598_1235	2722	5411	1379	779	10
CP012598_1236	1864	3523	994	489	9
CP012598_1237	1207	2441	600	339	8
CP012598_1238	2315	4596	1042	562	22
CP012598_1239	2450	4927	1215	641	18
CP012598_1240	2215	4454	1087	570	22
CP012598_1241	1758	3575	782	427	16
CP012598_1242	613	1227	272	139	5
CP012598_1243	553	1076	240	136	5
CP012598_1244	1305	2601	654	367	7
CP012598_1245	371	792	189	114	2
CP012598_1246	1499	2996	722	436	11
CP012598_1247	1952	3982	988	550	17
CP012598_1248	1104	2259	559	299	8
CP012598_1249	2095	4181	981	541	20
CP012598_1250	1863	3803	946	541	19
CP012598_1251	1072	2177	472	271	10
CP012598_1252	1507	3001	747	417	11
CP012598_1253	1196	2386	533	292	8
CP012598_1254	1085	2013	498	281	5
CP012598_1255	1435	2810	633	358	18
CP012598_1256	988	1923	503	279	20
CP012598_1257	3964	7810	2006	1122	34
CP012598_1258	3980	7869	2001	1133	31
CP012598_1259	992	1899	473	271	6
CP012598_1260	2071	3945	988	551	21
CP012598_1261	1644	3300	818	456	14
CP012598_1262	2284	4543	1069	569	25
CP012598_1263	2395	4751	1191	671	22
CP012598_1264	307	650	162	94	5
CP012598_1265	1146	2280	578	338	10
CP012598_1266	3458	6638	1694	960	23
CP012598_1267	247	513	149	93	1
CP012598_1268	830	1666	440	226	6
CP012598_1269	2000	3915	900	475	17
CP012598_1270	1524	3022	662	374	13
CP012598_1271	344	683	174	87	4
CP012598_1272	682	1318	329	194	6
CP012598_1273	720	1484	350	198	9
CP012598_1274	1994	3968	890	488	15
CP012598_1275	1425	2803	695	401	16
CP012598_1276	2168	4365	1106	607	21
CP012598_1277	1490	2964	740	416	18
CP012598_1278	606	1177	282	181	7
CP012598_1279	1798	3435	955	481	12
CP012598_1280	1486	2948	711	412	8
CP012598_1281	1772	3446	879	464	15
CP012598_1282	700	1355	334	179	2
CP012598_1283	984	1966	504	258	9
CP012598_1284	1394	2509	580	341	15
CP012598_1285	2999	5821	1464	829	21
CP012598_1286	1770	3500	886	492	24
CP012598_1287	1804	3494	904	474	15
CP012598_1288	1118	2238	560	322	6
CP012598_1289	1657	3328	832	456	13
CP012598_1290	2189	4215	987	517	19
CP012598_1291	2586	4970	1236	668	11
CP012598_1292	2050	4113	942	501	15
CP012598_1293	794	1641	402	239	7
CP012598_1294	1841	3606	903	492	18
CP012598_1295	203	403	98	53	3
CP012598_1296	1641	3289	812	481	16
CP012598_1297	2360	4725	1121	567	24
CP012598_1298	2034	3924	975	550	18
CP012598_1299	3513	6598	1748	972	17
CP012598_1300	4255	8323	2099	1179	20
CP012598_1301	2973	5702	1462	802	10
CP012598_1302	524	1057	279	131	5
CP012598_1303	663	1339	355	179	5
CP012598_1304	345	679	185	89	2
CP012598_1305	222	473	118	81	1
CP012598_1306	2807	5554	1399	764	21
CP012598_1307	1561	3194	810	440	16
CP012598_1308	1202	2277	496	305	16
CP012598_1309	1411	2785	723	395	23
CP012598_1310	4019	7724	1998	1098	25
CP012598_1311	935	1877	472	275	14
CP012598_1312	1482	2884	665	354	13
CP012598_1313	1777	3366	928	462	4
CP012598_1314	740	1409	362	197	14
CP012598_1315	2392	4834	1119	616	27
CP012598_1316	967	1890	464	268	10
CP012598_1317	2346	4534	1047	574	17
CP012598_1318	2599	5039	1277	723	36
CP012598_1319	1165	2282	589	314	8
CP012598_1320	1224	2307	521	305	15
CP012598_1321	1055	2042	524	280	10
CP012598_1322	2523	4900	1137	626	23
CP012598_1323	3418	6693	1784	975	15
CP012598_1324	1109	2229	545	301	8
CP012598_1325	1673	3307	838	471	16
CP012598_1326	854	1654	416	246	7
CP012598_1327	2123	4278	1069	586	13
CP012598_1328	3533	7000	1753	1022	19
CP012598_1329	2274	4543	1151	625	19
CP012598_1330	2380	4707	1155	669	16
CP012598_1331	1304	2505	631	355	11
CP012598_1332	717	1383	302	181	6
CP012598_1333	1583	3111	803	421	21
CP012598_1334	3241	6428	1595	936	24
CP012598_1335	1889	3774	875	464	20
CP012598_1336	979	1919	496	265	11
CP012598_1337	1720	3332	772	434	14
CP012598_1338	1570	3136	816	456	9
CP012598_1339	906	1772	445	258	11
CP012598_1340	1776	3594	907	500	19
CP012598_1341	423	894	228	114	10
CP012598_1342	2179	4387	991	527	26
CP012598_1343	1303	2599	650	361	15
CP012598_1344	712	1393	350	197	5
CP012598_1345	1295	2578	649	362	15
CP012598_1346	720	1409	355	213	7
CP012598_1347	1916	3879	972	529	12
CP012598_1348	2800	5327	1352	761	25
CP012598_1349	2514	4881	1190	707	19
CP012598_1350	1463	3025	740	413	11
CP012598_1351	2505	5183	1345	743	23
CP012598_1352	1736	3498	891	476	19
CP012598_1353	2074	3973	1027	541	16
CP012598_1354	621	1178	259	150	3
CP012598_1355	1291	2514	626	324	12
CP012598_1356	1123	2220	496	256	7
CP012598_1357	1217	2448	595	334	15
CP012598_1358	1217	2313	532	285	4
CP012598_1359	1107	2145	527	297	10
CP012598_1360	949	1821	390	247	15
CP012598_1361	6627	13201	3230	1895	33
CP012598_1362	981	1957	488	255	3
CP012598_1363	702	1388	360	202	12
CP012598_1364	1622	3209	813	437	15
CP012598_1365	635	1324	336	172	11
CP012598_1366	528	1027	220	151	3
CP012598_1367	5712	11326	2875	1588	45
CP012598_1368	701	1434	352	188	5
CP012598_1369	581	1161	250	129	7
CP012598_1370	275	517	127	69	3
CP012598_1371	1563	3121	773	433	18
CP012598_1372	2189	4487	1096	631	18
CP012598_1373	1625	3237	801	461	19
CP012598_1374	1792	3734	955	512	21
CP012598_1375	959	1904	458	288	6
CP012598_1376	1222	2479	616	349	14
CP012598_1377	1605	3152	783	430	10
CP012598_1378	1790	3472	824	456	11
CP012598_1379	939	1926	491	266	15
CP012598_1380	855	1696	423	232	7
CP012598_1381	3238	6335	1666	887	10
CP012598_1382	960	1911	479	273	10
CP012598_1383	1092	2217	565	317	9
CP012598_1384	1460	2836	712	392	13
CP012598_1385	1519	2988	739	416	14
CP012598_1386	1532	3020	757	434	6
CP012598_1387	2705	5277	1334	717	11
CP012598_1388	1173	2296	589	336	8
CP012598_1389	1528	3116	781	420	16
CP012598_1390	800	1617	416	215	4
CP012598_1391	2551	5106	1276	716	21
CP012598_1392	530	1058	250	144	9
CP012598_1393	370	761	156	111	2
CP012598_1394	607	1216	282	162	6
CP012598_1395	398	771	183	113	2
CP012598_1396	1090	2257	579	331	8
CP012598_1397	1649	3286	794	470	9
CP012598_1398	2759	5396	1361	768	12
CP012598_1399	1703	3284	738	418	14
CP012598_1400	1460	2891	686	363	11
CP012598_1401	1654	3328	802	486	19
CP012598_1402	1355	2738	657	394	13
CP012598_1403	1203	2364	558	328	12
CP012598_1404	2305	4533	1184	627	17
CP012598_1405	1228	2471	631	335	14
CP012598_1406	1883	3728	912	546	16
CP012598_1407	3216	6361	1598	915	21
CP012598_1408	3356	6651	1641	947	17
CP012598_1409	1207	2452	621	336	11
CP012598_1410	493	1069	261	149	6
CP012598_1411	1248	2531	639	355	14
CP012598_1412	1371	2616	580	364	10
CP012598_1413	958	1924	479	270	8
CP012598_1414	4325	8613	2203	1183	34
CP012598_1415	1618	3202	798	442	8
CP012598_1416	1732	3518	848	498	11
CP012598_1417	1229	2463	622	357	13
CP012598_1418	954	1901	481	277	9
CP012598_1419	1420	2917	710	449	6
CP012598_1420	1440	2833	703	425	10
CP012598_1421	2522	5086	1278	718	18
CP012598_1422	2184	4358	1110	612	12
CP012598_1423	1889	3789	967	527	20
CP012598_1424	1280	2563	647	351	8
CP012598_1425	249	516	150	96	1
CP012598_1426	1392	2774	742	380	11
CP012598_1427	1015	1894	409	226	5
CP012598_1428	635	1293	317	175	9
CP012598_1429	1173	2377	571	327	4
CP012598_1430	2481	4884	1156	668	28
CP012598_1431	567	1069	291	143	4
CP012598_1432	1511	2860	648	378	14
CP012598_1433	1671	3367	803	459	16
CP012598_1434	1620	3295	811	447	27
CP012598_1435	1521	2997	709	379	16
CP012598_1436	1567	3090	697	384	14
CP012598_1437	2776	5365	1369	729	6
CP012598_1438	4293	8621	2176	1157	31
CP012598_1439	1033	2034	517	290	9
